Date,XLY Adjusted Close,XLE Adjusted Close,XLF Adjusted Close,XLI Adjusted Close,XLB Adjusted Close,FRESX Adjusted Close,XLK Adjusted Close,XLU Adjusted Close,SP500 Adjusted Close,Date_CPI,CPI_EOM
2004-03-01,26.879,23.85,18.27,20.701,20.177,13.751,17.26,15.065,1155.97,,
2004-02-27,26.712,23.4,18.143,20.593,19.851,13.6,17.054,14.991,1144.94,,
2004-02-26,26.67,23.289,18.1,20.601,19.748,13.568,17.145,14.83,1144.91,,
2004-02-25,26.503,23.21,18.082,20.585,19.748,13.6,17.104,14.731,1143.67,,
2004-02-24,26.361,23.1,18.003,20.639,19.718,13.481,16.972,14.583,1139.09,,
2004-02-23,26.311,23.06,18.076,20.639,19.629,13.454,16.955,14.663,1140.99,,
2004-02-20,26.503,22.879,18.076,20.716,19.622,13.47,17.186,14.608,1144.11,,
2004-02-19,26.704,22.887,18.125,20.754,19.792,13.481,17.268,14.75,1147.06,,
2004-02-18,26.679,22.91,18.131,20.916,19.666,13.481,17.532,14.849,1151.82,,
2004-02-17,26.837,23.155,18.228,21.023,19.748,13.53,17.614,14.799,1156.99,,
2004-02-13,26.495,22.958,18.094,20.862,19.541,13.508,17.359,14.688,1145.81,,
2004-02-12,26.762,23.013,18.131,20.962,19.696,13.6,17.466,14.706,1152.11,,
2004-02-11,26.896,22.942,18.161,20.977,19.755,13.724,17.631,14.75,1157.76,,
2004-02-10,26.629,22.634,17.888,20.747,19.282,13.676,17.491,14.762,1145.54,,
2004-02-09,26.403,22.334,17.833,20.762,19.178,13.6,17.351,14.638,1139.81,,
2004-02-06,26.37,22.066,17.906,20.816,19.163,13.595,17.483,14.552,1142.76,,
2004-02-05,26.094,21.916,17.609,20.724,18.786,13.362,17.12,14.428,1128.59,,
2004-02-04,25.894,22.113,17.615,20.532,18.55,13.249,17.095,14.515,1126.52,,
2004-02-03,25.927,22.271,17.76,20.632,18.675,13.503,17.524,14.756,1136.03,,
2004-02-02,26.069,22.358,17.742,20.708,18.779,13.546,17.499,14.626,1135.26,,
2004-01-30,26.144,22.232,17.639,20.747,18.868,13.373,17.499,14.713,1131.13,,
2004-01-29,26.161,22.445,17.627,20.785,18.646,13.287,17.491,14.737,1134.11,,
2004-01-28,25.994,22.461,17.481,20.777,18.764,13.238,17.581,14.62,1128.48,,
2004-01-27,26.629,22.784,17.797,21.107,18.919,13.222,17.878,14.564,1144.05,,
2004-01-26,26.812,22.832,17.918,21.315,18.971,13.125,18.158,14.614,1155.37,,
2004-01-23,26.762,22.697,17.675,21.046,18.794,12.989,17.828,14.7,1141.55,,
2004-01-22,26.846,22.5,17.76,21.123,19.163,12.865,17.886,14.83,1143.94,,
2004-01-21,26.637,22.611,17.76,21.223,19.363,12.822,18.059,14.774,1147.62,,
2004-01-20,26.311,22.476,17.499,21.077,19.348,12.79,18.199,14.521,1138.77,,
2004-01-16,26.503,21.924,17.524,21.338,19.274,12.811,18.158,14.416,1139.83,,
2004-01-15,26.503,21.719,17.469,20.946,19.282,12.871,17.927,14.441,1132.05,,
2004-01-14,26.428,22.09,17.323,20.916,19.43,12.892,17.853,14.49,1130.52,,
2004-01-13,26.219,22.145,17.19,20.632,19.348,12.811,17.639,14.317,1121.22,,
2004-01-12,26.261,22.137,17.275,20.716,19.6,12.779,17.894,14.385,1127.23,,
2004-01-09,26.32,22.074,17.202,20.647,19.637,12.79,17.623,14.391,1121.86,,
2004-01-08,26.428,21.963,17.262,20.854,19.984,12.768,17.861,14.441,1131.92,,
2004-01-07,26.512,21.9,17.202,20.724,19.763,12.736,17.515,14.447,1126.33,,
2004-01-06,26.395,22.129,17.19,20.693,19.866,12.817,17.433,14.373,1123.67,,
2004-01-05,26.295,22.153,17.196,20.724,20.044,12.773,17.277,14.404,1122.22,,
2004-01-02,26.069,21.735,17.056,20.524,19.644,12.79,16.865,14.379,1108.48,,
2003-12-31,26.295,21.742,17.08,20.539,19.74,12.811,16.783,14.416,1111.92,,
2003-12-30,26.103,21.892,17.123,20.516,19.777,12.898,16.807,14.441,1109.64,,
2003-12-29,26.186,21.845,17.086,20.639,19.896,12.86,16.832,14.404,1109.48,,
2003-12-26,25.952,21.592,16.856,20.378,19.585,12.768,16.536,14.299,1095.89,,
2003-12-24,25.835,21.506,16.862,20.417,19.43,12.757,16.503,14.28,1094.04,,
2003-12-23,25.936,21.277,16.862,20.493,19.504,12.714,16.536,14.255,1096.02,,
2003-12-22,25.852,21.427,16.837,20.447,19.459,12.73,16.404,14.181,1092.94,,
2003-12-19,25.769,21.403,16.746,20.325,19.267,12.676,16.379,14.051,1088.66,,
2003-12-18,25.69,21.441,16.695,20.309,19.257,12.66,16.436,14.019,1089.18,,
2003-12-17,25.365,20.883,16.55,20.08,19.096,12.655,16.166,13.842,1076.48,,
2003-12-16,25.132,20.687,16.611,20.057,18.985,12.649,16.191,13.781,1075.13,,
2003-12-15,25.19,20.38,16.466,19.935,18.985,12.58,16.109,13.695,1068.04,,
2003-12-12,25.299,20.64,16.508,19.912,19.007,12.655,16.313,13.744,1074.14,,
2003-12-11,25.165,20.412,16.46,19.881,18.846,12.602,16.297,13.713,1071.21,,
2003-12-10,24.782,20.31,16.273,19.576,18.662,12.527,15.994,13.652,1059.05,,
2003-12-09,24.899,20.294,16.363,19.614,18.882,12.607,15.904,13.591,1060.18,,
2003-12-08,25.024,20.278,16.508,19.614,18.912,12.607,16.256,13.707,1069.3,,
2003-12-05,24.916,20.058,16.357,19.438,18.603,12.522,16.215,13.67,1061.5,,
2003-12-04,25.174,19.917,16.49,19.584,18.772,12.522,16.509,13.597,1069.72,,
2003-12-03,25.232,19.445,16.448,19.522,18.647,12.575,16.305,13.566,1064.73,,
2003-12-02,25.332,19.555,16.478,19.507,18.493,12.58,16.362,13.591,1066.62,,
2003-12-01,25.524,19.422,16.526,19.545,18.515,12.607,16.436,13.566,1070.12,,
2003-11-28,25.282,19.225,16.339,19.263,17.978,12.479,16.272,13.53,1058.2,,
2003-11-26,25.29,19.225,16.363,19.24,17.941,12.426,16.215,13.499,1058.45,,
2003-11-25,25.299,19.045,16.267,19.24,17.728,12.347,16.15,13.401,1053.89,,
2003-11-24,25.057,18.935,16.176,19.087,17.478,12.251,16.166,13.328,1052.08,,
2003-11-21,24.566,18.833,16.025,18.858,17.25,12.182,15.765,13.126,1035.28,,
2003-11-20,24.458,18.974,15.935,18.843,17.206,12.246,15.635,13.15,1033.65,,
2003-11-19,24.483,19.021,16.074,18.98,17.338,12.342,15.88,13.181,1042.44,,
2003-11-18,24.324,18.974,15.953,18.812,17.331,12.363,15.708,13.015,1034.15,,
2003-11-17,24.641,19.108,16.14,18.904,17.382,12.368,15.904,13.254,1043.63,,
2003-11-14,24.866,19.304,16.182,18.957,17.5,12.411,16.125,13.364,1050.35,,
2003-11-13,25.14,19.265,16.394,19.102,17.603,12.363,16.346,13.383,1058.41,,
2003-11-12,25.232,19.092,16.448,19.11,17.618,12.315,16.485,13.364,1058.53,,
2003-11-11,24.982,18.982,16.321,18.805,17.346,12.166,16.141,13.334,1046.57,,
2003-11-10,25.024,18.99,16.375,18.873,17.39,12.23,16.182,13.321,1047.11,,
2003-11-07,25.324,19.021,16.357,19.049,17.64,12.257,16.395,13.352,1053.21,,
2003-11-06,25.257,18.974,16.532,19.118,17.574,12.193,16.46,13.438,1058.05,,
2003-11-05,25.074,18.95,16.454,19.018,17.522,12.055,16.33,13.493,1051.81,,
2003-11-04,25.099,18.895,16.49,19.034,17.588,12.087,16.281,13.499,1053.25,,
2003-11-03,25.249,18.958,16.575,18.98,17.618,12.129,16.42,13.566,1059.02,,
2003-10-31,25.057,19.076,16.4,18.889,17.581,11.975,16.043,13.499,1050.71,,
2003-10-30,25.074,18.785,16.357,18.858,17.61,12.002,16.027,13.523,1046.94,,
2003-10-29,24.991,19.045,16.333,18.713,17.309,11.938,16.043,13.413,1048.11,,
2003-10-28,25.041,19.084,16.309,18.591,17.081,11.837,16.019,13.425,1046.79,,
2003-10-27,24.491,19.029,16.104,18.377,16.934,11.928,15.643,13.462,1031.13,,
2003-10-24,24.224,19.108,16.104,18.369,16.816,11.816,15.561,13.407,1028.91,,
2003-10-23,24.199,19.115,16.122,18.362,16.846,11.885,15.798,13.45,1033.77,,
2003-10-22,24.199,19.147,16.013,18.316,16.772,11.981,15.921,13.425,1030.36,,
2003-10-21,24.541,19.406,16.243,18.53,17.059,12.082,16.158,13.432,1046.03,,
2003-10-20,24.466,19.343,16.249,18.56,17.015,12.092,16.068,13.45,1044.68,,
2003-10-17,24.491,19.351,16.243,18.514,16.949,12.097,15.88,13.383,1039.32,,
2003-10-16,24.841,19.485,16.388,18.644,17.11,12.214,16.141,13.468,1050.07,,
2003-10-15,24.732,19.28,16.369,18.636,17.051,12.188,16.084,13.407,1046.76,,
2003-10-14,24.832,19.563,16.412,18.606,17.066,12.225,15.986,13.579,1049.48,,
2003-10-13,24.699,19.642,16.315,18.514,16.956,12.214,16.027,13.542,1045.35,,
2003-10-10,24.449,19.563,16.062,18.438,16.779,12.177,15.978,13.456,1038.06,,
2003-10-09,24.399,19.422,16.062,18.545,16.831,12.193,15.847,13.499,1038.73,,
2003-10-08,24.091,19.485,16.019,18.423,16.765,12.145,15.782,13.474,1033.78,,
2003-10-07,24.266,19.618,16.043,18.507,16.706,12.14,15.896,13.523,1039.25,,
2003-10-06,24.166,19.524,15.947,18.415,16.632,12.161,15.79,13.566,1034.35,,
2003-10-03,23.991,19.406,15.874,18.407,16.64,12.034,15.708,13.585,1029.85,,
2003-10-02,23.725,19.296,15.754,18.224,16.441,11.922,15.242,13.554,1020.24,,
2003-10-01,23.6,19.17,15.724,18.14,16.324,11.816,15.275,13.425,1018.22,,
2003-09-30,22.967,18.895,15.337,17.789,16.051,11.737,14.948,13.407,995.97,,
2003-09-29,23.059,18.895,15.44,17.957,16.301,11.668,15.291,13.432,1006.58,,
2003-09-26,23.092,18.801,15.277,17.773,16.051,11.577,15.046,13.291,996.85,,
2003-09-25,23.35,18.974,15.361,17.964,16.096,11.572,15.128,13.168,1003.27,,
2003-09-24,23.442,19.147,15.434,18.102,16.36,11.583,15.242,13.144,1009.38,,
2003-09-23,23.908,19.053,15.705,18.461,16.618,11.641,15.782,13.303,1029.03,,
2003-09-22,23.691,18.943,15.597,18.392,16.566,11.577,15.692,13.242,1022.82,,
2003-09-19,24.058,19.053,15.826,18.636,16.838,11.583,15.994,13.315,1036.3,,
2003-09-18,24.201,18.879,15.851,18.715,16.765,11.503,15.978,13.294,1039.58,,
2003-09-17,24.043,18.801,15.479,18.494,16.64,11.44,15.757,13.148,1025.97,,
2003-09-16,24.051,19.051,15.455,18.571,16.889,11.471,15.782,13.185,1029.32,,
2003-09-15,23.702,19.02,15.275,18.335,16.801,11.471,15.389,13.069,1014.81,,
2003-09-12,23.619,19.145,15.275,18.312,16.867,11.503,15.479,13.142,1018.63,,
2003-09-11,23.702,19.121,15.25,18.319,16.604,11.461,15.463,13.045,1016.42,,
2003-09-10,23.511,19.16,15.184,18.167,16.553,11.382,15.283,13.082,1010.92,,
2003-09-09,23.81,19.364,15.437,18.38,16.874,11.545,15.749,13.1,1023.17,,
2003-09-08,24.284,19.575,15.515,18.578,16.94,11.572,15.921,13.13,1031.64,,
2003-09-05,24.276,19.309,15.365,18.487,16.794,11.54,15.635,13.033,1021.39,,
2003-09-04,24.517,19.395,15.437,18.692,16.86,11.588,15.716,13.057,1027.97,,
2003-09-03,24.442,19.426,15.503,18.708,17.013,11.566,15.569,13.051,1026.27,,
2003-09-02,24.451,19.418,15.473,18.555,17.006,11.477,15.406,13.009,1021.99,,
2003-08-29,24.118,19.293,15.202,18.289,16.809,11.345,15.078,12.772,1008.01,,
2003-08-28,23.893,19.27,15.13,18.297,16.787,11.281,15.029,12.742,1002.84,,
2003-08-27,23.727,18.957,15.064,18.152,16.611,11.286,14.939,12.711,996.79,,
2003-08-26,23.694,18.879,15.124,18.167,16.553,11.186,14.841,12.669,996.73,,
2003-08-25,23.536,18.863,15.094,18.061,16.531,11.107,14.76,12.633,993.71,,
2003-08-22,23.611,18.863,15.04,18.228,16.611,11.181,14.85,12.572,993.06,,
2003-08-21,23.935,19.16,15.335,18.403,16.889,11.286,14.874,12.748,1003.27,,
2003-08-20,23.752,18.981,15.335,18.19,16.787,11.249,14.735,12.699,1000.3,,
2003-08-19,23.611,18.895,15.371,18.297,16.816,11.218,14.817,12.578,1002.35,,
2003-08-18,23.586,18.981,15.389,18.19,16.64,11.16,14.621,12.566,999.74,,
2003-08-15,23.453,18.981,15.371,17.924,16.421,11.123,14.204,12.596,990.67,,
2003-08-14,23.286,18.918,15.383,17.756,16.487,11.176,14.269,12.62,990.51,,
2003-08-13,23.178,18.848,15.238,17.551,16.223,11.117,14.146,12.572,984.03,,
2003-08-12,23.261,18.863,15.353,17.612,16.238,11.181,14.171,12.693,990.35,,
2003-08-11,22.954,18.73,15.172,17.444,16.15,11.165,13.958,12.523,980.59,,
2003-08-08,22.854,18.644,15.202,17.307,16.07,11.154,13.893,12.523,977.59,,
2003-08-07,22.638,18.59,15.13,17.284,15.909,11.165,13.909,12.463,974.12,,
2003-08-06,22.446,18.136,15.058,17.178,15.894,11.117,13.95,12.347,967.08,,
2003-08-05,22.371,17.824,14.854,17.208,15.924,11.096,14.081,12.275,965.46,,
2003-08-04,22.746,17.902,15.1,17.505,16.223,11.128,14.441,12.469,982.82,,
2003-08-01,22.92,18.089,15.082,17.467,16.187,11.181,14.318,12.469,980.15,,
2003-07-31,22.945,18.136,15.383,17.604,16.355,11.228,14.392,12.523,990.31,,
2003-07-30,22.895,18.003,15.401,17.444,16.165,11.234,14.293,12.505,987.49,,
2003-07-29,23.045,17.98,15.395,17.444,16.158,11.102,14.4,12.596,989.28,,
2003-07-28,23.195,18.238,15.563,17.688,16.202,11.012,14.539,12.651,996.52,,
2003-07-25,23.078,18.316,15.623,17.672,16.202,11.059,14.514,12.742,998.68,,
2003-07-24,22.779,18.152,15.263,17.284,15.836,10.991,14.212,12.639,981.6,,
2003-07-23,22.804,18.324,15.329,17.284,15.653,10.901,14.416,12.645,988.61,,
2003-07-22,22.904,18.425,15.377,17.338,15.616,10.954,14.334,12.724,988.11,,
2003-07-21,22.737,18.472,15.226,17.124,15.302,10.88,14.032,12.511,978.8,,
2003-07-18,22.995,18.574,15.407,17.201,15.36,10.933,14.351,12.693,993.32,,
2003-07-17,22.846,18.16,15.22,16.972,15.024,10.88,14.318,12.499,981.73,,
2003-07-16,23.112,18.042,15.479,17.018,15.053,10.996,14.768,12.529,994.09,,
2003-07-15,23.178,18.214,15.557,17.056,15.119,11.017,14.817,12.742,1000.42,,
2003-07-14,23.32,18.371,15.641,17.163,15.229,11.017,14.792,12.997,1003.86,,
2003-07-11,23.195,18.535,15.353,17.223,15.17,10.911,14.727,13.015,998.14,,
2003-07-10,22.854,18.48,15.142,17.048,15.075,10.816,14.522,12.936,988.7,,
2003-07-09,23.153,18.762,15.365,17.277,15.338,10.97,14.866,13.173,1002.21,,
2003-07-08,23.444,18.574,15.389,17.467,15.39,11.028,14.882,13.27,1007.84,,
2003-07-07,23.12,18.605,15.287,17.338,15.412,11.038,14.768,13.373,1004.42,,
2003-07-03,22.663,18.73,15.028,17.109,15.207,10.954,14.277,13.348,985.7,,
2003-07-02,22.688,18.762,15.1,17.124,15.316,10.911,14.449,13.427,993.75,,
2003-07-01,22.48,18.785,14.914,17.079,15.126,10.758,14.154,13.33,982.32,,
2003-06-30,22.529,18.801,14.74,17.041,15.163,10.684,13.958,13.421,974.5,,
2003-06-27,22.388,18.918,14.794,17.01,15.17,10.684,13.999,13.361,976.22,,
2003-06-26,22.521,18.988,14.92,17.178,15.302,10.663,14.105,13.537,985.82,,
2003-06-25,22.355,19.074,14.794,16.972,15.075,10.542,13.844,13.409,975.32,,
2003-06-24,22.488,19.043,14.89,17.239,15.177,10.505,13.983,13.433,983.45,,
2003-06-23,22.488,19.059,14.806,17.231,15.141,10.441,14.04,13.518,981.64,,
2003-06-20,22.771,19.113,15.04,17.444,15.426,10.552,14.326,13.664,995.69,,
2003-06-19,22.739,19.185,14.995,17.36,15.5,10.547,14.343,13.729,994.7,,
2003-06-18,23.121,19.084,15.359,17.687,15.573,10.573,14.449,13.687,1010.09,,
2003-06-17,23.337,19.201,15.509,17.778,15.733,10.669,14.31,13.621,1011.66,,
2003-06-16,23.337,19.388,15.515,17.77,15.675,10.737,14.244,13.687,1010.74,,
2003-06-13,22.806,19.411,15.144,17.353,15.362,10.647,13.901,13.428,988.61,,
2003-06-12,23.055,19.738,15.198,17.543,15.566,10.774,14.212,13.609,998.51,,
2003-06-11,22.913,19.917,15.228,17.497,15.435,10.896,14.146,13.446,997.48,,
2003-06-10,22.664,19.356,15.001,17.155,15.289,10.801,14.056,13.344,984.84,,
2003-06-09,22.415,19.24,14.875,17.064,15.18,10.684,13.86,13.284,975.93,,
2003-06-06,22.739,19.271,15.192,17.292,15.442,10.764,14.065,13.296,987.76,,
2003-06-05,22.855,19.31,15.204,17.148,15.471,10.663,14.204,13.44,990.14,,
2003-06-04,22.731,19.411,15.108,17.102,15.435,10.669,14.204,13.597,986.24,,
2003-06-03,22.382,19.286,14.893,16.882,15.18,10.558,13.909,13.41,971.56,,
2003-06-02,22.415,19.146,14.809,16.859,15.173,10.516,13.787,13.356,967,,
2003-05-30,22.208,19.045,14.678,16.692,15.027,10.485,13.86,13.242,963.59,,
2003-05-29,21.742,18.734,14.385,16.312,14.802,10.306,13.664,13.109,949.64,,
2003-05-28,21.767,18.913,14.541,16.495,14.925,10.49,13.631,13.308,953.22,,
2003-05-27,21.759,19.139,14.367,16.555,14.969,10.616,13.541,13.368,951.48,,
2003-05-23,21.269,18.765,14.11,16.161,14.707,10.605,13.198,13.175,933.22,,
2003-05-22,21.344,18.594,14.056,16.1,14.685,10.595,13.181,12.694,931.87,,
2003-05-21,20.987,18.633,14.015,15.978,14.562,10.516,13.042,12.472,923.42,,
2003-05-20,20.895,18.096,13.985,16.069,14.467,10.485,13.026,12.502,919.73,,
2003-05-19,20.887,18.166,13.973,15.978,14.511,10.411,13.002,12.447,920.77,,
2003-05-16,21.535,18.353,14.361,16.404,14.787,10.464,13.492,12.646,944.3,,
2003-05-15,21.502,18.291,14.325,16.479,14.853,10.401,13.615,12.387,946.67,,
2003-05-14,21.452,18.283,14.182,16.305,14.765,10.385,13.476,12.201,939.28,,
2003-05-13,21.618,18.205,14.188,16.358,14.853,10.411,13.525,12.147,942.3,,
2003-05-12,21.643,18.003,14.23,16.411,14.955,10.411,13.549,12.123,945.11,,
2003-05-09,21.319,17.917,14.068,16.29,14.744,10.374,13.345,12.032,933.41,,
2003-05-08,21.078,17.8,13.979,16.047,14.474,10.306,12.985,11.954,920.27,,
2003-05-07,21.277,17.777,14.14,16.198,14.62,10.269,13.198,11.972,929.62,,
2003-05-06,21.294,17.66,14.23,16.221,14.722,10.364,13.361,11.99,934.39,,
2003-05-05,21.02,17.684,14.122,16.176,14.627,10.269,13.124,12.008,926.55,,
2003-05-02,21.095,17.575,14.182,16.229,14.664,10.191,13.157,11.96,930.08,,
2003-05-01,20.895,17.303,13.961,16.009,14.474,10.091,12.887,11.864,916.3,,
2003-04-30,21.086,17.217,13.967,16.252,14.576,10.038,12.764,12.026,916.92,,
2003-04-29,21.178,17.139,13.937,16.077,14.504,10.122,12.912,12.044,917.84,,
2003-04-28,21.003,17.38,13.919,16.031,14.38,10.075,12.781,12.026,914.84,,
2003-04-25,20.53,17.303,13.68,15.75,14.133,10.096,12.519,11.864,898.81,,
2003-04-24,20.846,17.52,13.829,15.872,14.351,10.175,12.756,11.894,911.43,,
2003-04-23,21.178,17.583,14.122,16.024,14.431,10.28,12.871,11.786,919.02,,
2003-04-22,20.962,17.583,14.021,15.895,14.322,10.254,12.658,11.786,911.37,,
2003-04-21,20.547,17.341,13.602,15.431,14.031,10.149,12.388,11.623,892.01,,
2003-04-17,20.538,17.349,13.65,15.568,14.053,10.091,12.437,11.515,893.58,,
2003-04-16,20.156,17.007,13.411,15.318,13.856,10.033,12.184,11.491,879.91,,
2003-04-15,20.439,17.24,13.596,15.53,14.045,10.023,12.094,11.503,890.81,,
2003-04-14,20.289,17.287,13.369,15.401,13.805,9.975,12.069,11.359,885.23,,
2003-04-11,19.782,17.201,13.106,15.143,13.536,9.86,11.783,11.214,868.3,,
2003-04-10,19.99,17.303,13.112,15.12,13.565,9.881,11.889,11.25,871.58,,
2003-04-09,19.766,17.069,13.005,15.097,13.514,9.923,11.816,11.154,865.99,,
2003-04-08,20.032,17.077,13.19,15.28,13.754,9.912,12.077,11.178,878.29,,
2003-04-07,20.015,17.287,13.19,15.34,13.842,9.97,12.2,11.25,879.93,,
2003-04-04,19.841,17.419,13.142,15.226,13.733,9.876,12.167,11.25,878.85,,
2003-04-03,19.699,17.326,13.011,15.188,13.653,9.944,12.306,11.112,876.45,,
2003-04-02,19.6,17.653,13.07,15.204,13.791,9.986,12.339,11.154,880.9,,
2003-04-01,19.101,17.692,12.736,14.869,13.514,9.886,11.832,11.148,858.48,,
2003-03-31,18.877,17.365,12.407,14.664,13.369,9.718,11.693,11.07,848.18,,
2003-03-28,19.276,17.645,12.706,14.9,13.587,9.776,12.02,11.124,863.5,,
2003-03-27,19.475,17.489,12.718,15.067,13.558,9.802,12.176,11.106,868.52,,
2003-03-26,19.55,17.349,12.795,15.105,13.718,9.834,12.315,11.052,869.95,,
2003-03-25,19.525,17.31,12.855,15.105,13.754,9.792,12.356,11.148,874.74,,
2003-03-24,19.243,17.155,12.76,15.075,13.74,9.681,12.184,10.998,864.23,,
2003-03-21,20.165,17.435,13.22,15.629,14.3,9.944,12.699,11.274,895.79,,
2003-03-20,19.555,17.607,12.893,15.1,13.801,9.786,12.511,11.09,875.67,,
2003-03-19,19.406,17.437,12.875,15.108,13.779,9.676,12.527,10.965,874.02,,
2003-03-18,19.041,17.413,12.691,15.017,13.83,9.571,12.552,11.024,866.45,,
2003-03-17,19.165,17.088,12.619,14.82,13.562,9.545,12.495,10.899,862.79,,
2003-03-14,18.286,16.872,12.244,14.412,13.12,9.382,11.947,10.661,833.27,,
2003-03-13,18.253,16.941,12.191,14.185,13.048,9.424,11.906,10.619,831.9,,
2003-03-12,17.332,16.872,11.691,13.784,12.49,9.319,11.301,10.435,804.19,,
2003-03-11,17.366,17.142,11.673,13.625,12.476,9.324,11.153,10.417,800.73,,
2003-03-10,17.515,17.313,11.869,13.882,12.57,9.34,11.211,10.435,807.48,,
2003-03-07,17.938,17.491,12.316,14.245,12.816,9.445,11.448,10.685,828.89,,
2003-03-06,17.672,17.491,12.209,14.193,12.744,9.424,11.505,10.649,822.1,,
2003-03-05,17.88,17.475,12.381,14.298,12.968,9.476,11.652,10.649,829.85,,
2003-03-04,17.656,17.32,12.209,14.185,12.918,9.44,11.538,10.542,821.99,,
2003-03-03,18.162,17.406,12.387,14.45,13.236,9.507,11.669,10.607,834.81,,
2003-02-28,18.444,17.344,12.524,14.51,13.287,9.502,11.873,10.536,841.15,,
2003-02-27,18.228,17.204,12.464,14.472,13.258,9.497,11.693,10.548,837.28,,
2003-02-26,17.979,17.305,12.286,14.374,13.243,9.429,11.579,10.53,827.55,,
2003-02-25,18.228,17.258,12.429,14.488,13.185,9.476,11.889,10.715,838.57,,
2003-02-24,17.863,17.351,12.31,14.261,13.214,9.383,11.857,10.643,832.58,,
2003-02-21,18.377,17.204,12.643,14.752,13.548,9.461,12.061,10.715,848.17,,
2003-02-20,18.104,16.833,12.459,14.525,13.33,9.377,11.914,10.578,837.1,,
2003-02-19,18.278,16.872,12.577,14.601,13.468,9.367,12.102,10.584,845.13,,
2003-02-18,18.535,16.887,12.607,14.533,13.591,9.299,12.184,10.578,851.17,,
2003-02-14,18.037,16.616,12.411,14.374,13.294,9.19,11.799,10.465,834.89,,
2003-02-13,17.656,16.485,12.137,14.049,13.287,9.221,11.44,10.292,817.37,,
2003-02-12,17.88,16.562,12.048,14.23,13.251,9.216,11.407,10.149,818.68,,
2003-02-11,18.029,16.856,12.203,14.351,13.28,9.268,11.562,10.512,829.2,,
2003-02-10,17.963,16.964,12.375,14.503,13.432,9.351,11.603,10.691,835.97,,
2003-02-07,17.954,16.748,12.292,14.488,13.367,9.278,11.481,10.655,829.69,,
2003-02-06,18.095,16.902,12.375,14.631,13.432,9.341,11.611,10.846,838.15,,
2003-02-05,18.162,16.972,12.524,14.752,13.591,9.336,11.677,10.947,843.59,,
2003-02-04,18.211,17.096,12.643,14.737,13.627,9.32,11.718,11.113,848.2,,
2003-02-03,18.593,16.98,12.952,14.866,13.685,9.284,11.922,11.167,860.32,,
2003-01-31,18.527,16.848,12.923,14.737,13.649,9.31,11.816,11.131,855.7,,
2003-01-30,18.369,16.516,12.673,14.495,13.504,9.174,11.832,11.006,844.61,,
2003-01-29,18.908,16.779,13,14.752,13.808,9.216,12.208,11.185,864.36,,
2003-01-28,18.742,16.252,12.976,14.737,13.7,9.122,12.037,11.191,858.54,,
2003-01-27,18.469,15.982,12.792,14.646,13.584,9.112,11.873,10.863,847.48,,
2003-01-24,18.767,16.5,12.988,14.76,14.018,9.148,12.004,11.298,861.4,,
2003-01-23,19.306,16.794,13.506,15.229,14.337,9.232,12.495,11.596,887.34,,
2003-01-22,18.867,16.748,13.303,14.957,14.127,9.211,12.282,11.387,878.36,,
2003-01-21,19.14,16.794,13.518,15.244,14.301,9.2,12.364,11.488,887.62,,
2003-01-17,19.696,17.197,13.744,15.63,14.619,9.242,12.445,11.732,901.78,,
2003-01-16,19.895,17.328,13.785,15.743,14.735,9.32,13.083,11.786,914.6,,
2003-01-15,19.97,17.158,13.922,15.834,14.655,9.403,13.369,11.804,918.22,,
2003-01-14,20.21,17.104,14.13,16.061,14.902,9.455,13.639,11.84,931.66,,
2003-01-13,20.185,17.034,14.023,16.031,14.829,9.455,13.451,11.816,926.26,,
2003-01-10,20.086,17.096,13.982,16.061,14.894,9.502,13.525,12.072,927.57,,
2003-01-09,20.036,17.235,13.988,16.091,14.735,9.586,13.451,12.072,927.57,,
2003-01-08,19.497,17.019,13.714,15.887,14.511,9.575,13.067,12.131,909.93,,
2003-01-07,19.679,17.181,13.857,16.084,14.894,9.658,13.508,12.048,922.93,,
2003-01-06,19.787,17.762,14.011,16.175,14.945,9.789,13.369,12.316,929.01,,
2003-01-03,19.431,17.615,13.553,16.031,14.663,9.711,12.805,11.786,908.59,,
2003-01-02,19.887,17.645,13.565,15.978,14.742,9.617,12.756,11.667,909.03,,
2002-12-31,19.165,17.282,13.089,15.577,14.366,9.575,12.102,11.399,879.82,,
2002-12-30,19.049,17.251,13.137,15.433,14.308,9.56,12.167,11.423,879.39,,
2002-12-27,18.867,17.166,13.042,15.35,14.264,9.492,12.29,11.393,875.4,,
2002-12-26,19.314,17.545,13.286,15.653,14.424,9.507,12.511,11.435,889.66,,
2002-12-24,19.099,17.746,13.327,15.6,14.409,9.497,12.576,11.363,892.47,,
2002-12-23,19.198,17.831,13.446,15.675,14.402,9.481,12.707,11.411,897.38,,
2002-12-20,19.472,17.754,13.476,15.751,14.474,9.419,12.552,11.459,895.76,,
2002-12-19,19.229,17.402,13.189,15.507,14.229,9.383,12.42,11.341,884.25,,
2002-12-18,19.403,17.579,13.307,15.619,14.409,9.393,12.469,11.33,891.12,,
2002-12-17,19.651,17.725,13.561,15.642,14.559,9.438,12.82,11.365,902.99,,
2002-12-16,19.941,17.91,13.626,15.838,14.667,9.509,12.885,11.353,910.4,,
2002-12-13,19.461,17.61,13.248,15.454,14.2,9.423,12.461,11.177,889.48,,
2002-12-12,19.816,17.656,13.401,15.725,14.286,9.474,12.746,11.065,901.58,,
